Vis,SomMot,DorsAttn,SalVentAttn,Limbic,Cont,Default
-1.0,1.0,0.4214959306141579,-0.8126231489174945,-0.6824952193286522,0.019388140497608175,-1.0
0.17102200391963795,0.9687293844364777,0.07886570116187919,-1.0,-0.46808028367196897,-0.8551599847341823,0.6171965572069029
0.2263209500868686,0.7064742973569627,0.15818274634690388,-0.7562713190441215,-0.4665388649129111,-0.8347274518223784,0.36718738282171604
0.5134402106433378,-0.05088540130473407,0.6764880746463,-0.24731049739008537,-0.4906467022919301,-1.0,0.41762135981656034
1.0,-1.0,-0.1379145283164258,1.0,0.15747744801758357,0.8961453338320795,-0.27457047598827633
0.37088282296402153,-0.47566185326476884,-1.0,0.1490125776262332,1.0,0.5590812300508787,1.0
-0.19757297903988147,-0.47684578594906546,-0.6358257265771527,0.018010149787168306,0.9525199471797103,1.0,0.19695204658769416
0.9770611658162907,-0.7585442232977306,1.0,-0.03541718517017389,-1.0,-0.08611412338908886,-0.272347145129215
